marca_tiempo,plataforma,pais_conexion,nombre_cancion,artista,album,uri_cancion,motivo_inicio,motivo_fin,modo_aleatorio,saltada,modo_offline,modo_incognito,duracion_segundos,mes_num,anio,mes_anio,hora,dia_semana
2023-12-01 16:18:53+00:00,android,ES,Un Verano Sin Ti,Bad Bunny,Un Verano Sin Ti,spotify:track:18HOjcvTVV7W8YzBuOsAPS,trackdone,unexpected-exit,True,False,False,False,30,12,2023,12-2023,16,Viernes
2023-12-01 16:22:35+00:00,android,ES,Un Verano Sin Ti,Bad Bunny,Un Verano Sin Ti,spotify:track:18HOjcvTVV7W8YzBuOsAPS,remote,trackdone,True,False,False,False,148,12,2023,12-2023,16,Viernes
2023-12-01 16:23:47+00:00,android,ES,Si por mi fuera,Beret,Prisma,spotify:track:3W87IIdSOE63W0Qyhy7r2b,trackdone,fwdbtn,True,True,False,False,71,12,2023,12-2023,16,Viernes
2023-12-01 16:27:12+00:00,android,ES,Me Rehúso,Danny Ocean,Me Rehúso,spotify:track:6De0lHrwBfPfrhorm9q1Xl,fwdbtn,trackdone,True,False,False,False,206,12,2023,12-2023,16,Viernes
2023-12-01 16:27:20+00:00,android,ES,no es q no te quiera,Candela Gómez,no es q no te quiera,spotify:track:2e5J7PKRE7cOfoQRRQh89B,trackdone,fwdbtn,True,True,False,False,7,12,2023,12-2023,16,Viernes
2023-12-01 16:30:48+00:00,android,ES,La Playa,Myke Towers,La Playa,spotify:track:0jeS8PyyIRAG0A3t5DtL71,fwdbtn,trackdone,True,False,False,False,208,12,2023,12-2023,16,Viernes
2023-12-01 16:34:00+00:00,android,ES,DECIR ADIÓS,Cosculluela,DECIR ADIÓS,spotify:track:5bFc1kju7Jo86XRSJjDJvb,trackdone,trackdone,True,False,False,False,191,12,2023,12-2023,16,Viernes
2023-12-01 16:41:56+00:00,android,ES,150 CANCIONES,Recycled J,CASANOVA,spotify:track:6Fx5b1F8B40zUFNHkAE38W,trackdone,trackdone,True,False,False,False,127,12,2023,12-2023,16,Viernes
2023-12-01 16:44:57+00:00,android,ES,506,Morat,SI AYER FUERA HOY,spotify:track:4Q1oBLFPK9R4eUHkNlihlF,trackdone,trackdone,True,False,False,False,181,12,2023,12-2023,16,Viernes
2023-12-01 16:49:00+00:00,android,ES,LA CANCIÓN,J Balvin,OASIS,spotify:track:0fea68AdmYNygeTGI4RC18,trackdone,trackdone,True,False,False,False,243,12,2023,12-2023,16,Viernes
2023-12-01 16:51:25+00:00,android,ES,Un Verano En Mallorca,Rels B,Un Verano En Mallorca,spotify:track:6XchxkE3WuUovo0O50u7SX,trackdone,trackdone,True,False,False,False,144,12,2023,12-2023,16,Viernes
2023-12-01 16:54:18+00:00,android,ES,Nieve,ARON,Nieve,spotify:track:1cUoFCp4ZhS2VElJx4Z3CZ,trackdone,trackdone,True,False,False,False,173,12,2023,12-2023,16,Viernes
2023-12-01 16:57:01+00:00,android,ES,PERRO NEGRO,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:7iQXYTyuG13aoeHxGG28Nh,trackdone,trackdone,True,False,False,False,163,12,2023,12-2023,16,Viernes
2023-12-01 16:57:07+00:00,android,ES,Nunca Estoy,C. Tangana,Nunca Estoy,spotify:track:6f4LYJwICqxoAILj82kwB0,trackdone,fwdbtn,True,True,False,False,4,12,2023,12-2023,16,Viernes
2023-12-01 16:59:17+00:00,android,ES,Plutón y Amarte,Manu Cort,Plutón y Amarte,spotify:track:4PrlWy0klIgLes0WXXWsqm,fwdbtn,unexpected-exit-while-paused,True,False,False,False,130,12,2023,12-2023,16,Viernes
2023-12-01 18:12:52+00:00,android,ES,Plutón y Amarte,Manu Cort,Plutón y Amarte,spotify:track:4PrlWy0klIgLes0WXXWsqm,appload,trackdone,True,False,False,False,32,12,2023,12-2023,18,Viernes
2023-12-01 18:14:30+00:00,android,ES,Como Yo :(,Marshmello,Como Yo :(,spotify:track:01QPvRIYC5QG9E3khE6P9M,trackdone,fwdbtn,True,True,False,False,98,12,2023,12-2023,18,Viernes
2023-12-01 18:17:33+00:00,android,ES,CASUALIDAD,Mora,PARAÍSO,spotify:track:3yIyUQXF050PehHtbkgaDu,fwdbtn,trackdone,True,False,False,False,184,12,2023,12-2023,18,Viernes
2023-12-01 18:20:12+00:00,android,ES,7 Years,Lukas Graham,Lukas Graham,spotify:track:5kqIPrATaCc2LqxVWzQGbk,trackdone,endplay,True,True,False,False,157,12,2023,12-2023,18,Viernes
2023-12-01 18:23:38+00:00,android,ES,ÉRAMOS DOS,Quevedo,DONDE QUIERO ESTAR,spotify:track:3otxqaLl04PmaRD4zmOJeO,clickrow,trackdone,True,False,False,False,174,12,2023,12-2023,18,Viernes
2023-12-01 18:23:40+00:00,android,ES,BABY NUEVA,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:3NhstUmrlhaN1M6hP8zMbb,trackdone,unexpected-exit-while-paused,True,False,False,False,2,12,2023,12-2023,18,Viernes
2023-12-01 20:15:32+00:00,android,ES,En La De Ella,JHAYCO,En La De Ella,spotify:track:5NxhMcHSVY3Z7ykWxZf3aj,appload,trackdone,True,False,False,False,231,12,2023,12-2023,20,Viernes
2023-12-01 20:19:26+00:00,android,ES,QUE HABILIDAD,Mora,PARAÍSO,spotify:track:1IidViHpUaEASL36jjPsK0,trackdone,trackdone,True,False,False,False,234,12,2023,12-2023,20,Viernes
2023-12-01 20:20:23+00:00,android,ES,Idiota,Morat,¿A Dónde Vamos?,spotify:track:0cS0bJ0oBylj3TFtz6x9pC,trackdone,unexpected-exit-while-paused,True,False,False,False,55,12,2023,12-2023,20,Viernes
2023-12-03 16:40:16+00:00,android,ES,Me basta con mirarte,Deco Mdz,Me basta con mirarte,spotify:track:3m0Ax3MM6hR2Kv1XEEJFpz,fwdbtn,trackdone,True,False,False,False,184,12,2023,12-2023,16,Domingo
2023-12-03 16:43:45+00:00,android,ES,Clima Tropical,Dani Fernández,Entre las dudas y el azar,spotify:track:7JFa80j5Cw6DMf8RISgd0t,trackdone,trackdone,True,False,False,False,210,12,2023,12-2023,16,Domingo
2023-12-03 16:46:03+00:00,android,ES,Toy en el Mic,Bizarrap,en dormir sin Madrid,spotify:track:3DeZc9cOc1DM8YNoJV8lAv,trackdone,trackdone,True,False,False,False,137,12,2023,12-2023,16,Domingo
2023-12-03 16:48:20+00:00,android,ES,Un Rodeoooo,Rels B,AfroLOVA' 23,spotify:track:1fcOwu14PSWy2JJhpGIOoL,trackdone,trackdone,True,False,False,False,136,12,2023,12-2023,16,Domingo
2023-12-03 16:54:21+00:00,android,ES,Pa Mí - Remix,Dalex,Climaxxx,spotify:track:7g8YaUQABMal0zWe7a2ijz,trackdone,trackdone,True,False,False,False,361,12,2023,12-2023,16,Domingo
2023-12-03 16:55:48+00:00,osx,ES,BATICANO,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:5qzLdvRViHUrRNdkpakG7C,trackdone,remote,False,False,False,False,3,12,2023,12-2023,16,Domingo
2023-12-03 16:57:42+00:00,android,ES,Los Domingos No Se Toman Decisiones,Pole.,Los Domingos No Se Toman Decisiones,spotify:track:2Dl25j4QfSCpyXy7VvnTcz,trackdone,trackdone,True,False,False,False,201,12,2023,12-2023,16,Domingo
2023-12-03 17:01:23+00:00,android,ES,Se Me Olvidó,Gera MX,Se Me Olvidó,spotify:track:6mDaKsBN1KHIBfeNXJwhZk,trackdone,trackdone,True,False,False,False,220,12,2023,12-2023,17,Domingo
2023-12-03 17:03:33+00:00,android,ES,El Mambo,Kiko Rivera,El Mambo,spotify:track:51QmqegeWI2orK2mzDfnIH,trackdone,trackdone,True,False,False,False,130,12,2023,12-2023,17,Domingo
2023-12-03 17:07:26+00:00,android,ES,Yo Te Esperaré,Cali Y El Dandee,3 A.M.,spotify:track:0mGvaKpwLYoybnIoboC3uS,trackdone,trackdone,True,False,False,False,232,12,2023,12-2023,17,Domingo
2023-12-03 17:10:37+00:00,android,ES,DOMINGO DE BOTE,Mora,PARAÍSO,spotify:track:0rvbMTIWwMZaMC9UnubDPb,trackdone,trackdone,True,False,False,False,191,12,2023,12-2023,17,Domingo
2023-12-03 17:14:00+00:00,android,ES,Valores del West,Milo j,Valores del West,spotify:track:7yi7Pek2ChHY0y5FgHjG1b,trackdone,trackdone,True,False,False,False,202,12,2023,12-2023,17,Domingo
2023-12-03 17:16:45+00:00,android,ES,Goteo,Duki,Goteo,spotify:track:1EoEU4HY57qaITp06TkC6B,trackdone,trackdone,True,False,False,False,164,12,2023,12-2023,17,Domingo
2023-12-03 17:18:23+00:00,android,ES,BESO,ROSALÍA,RR,spotify:track:609E1JCInJncactoMmkDon,trackdone,unexpected-exit-while-paused,True,False,False,False,96,12,2023,12-2023,17,Domingo
2023-12-03 18:25:59+00:00,android,ES,BESO,ROSALÍA,RR,spotify:track:609E1JCInJncactoMmkDon,appload,trackdone,True,False,False,False,98,12,2023,12-2023,18,Domingo
2023-12-03 18:29:03+00:00,android,ES,La Última Canción,Rels B,LA ISLA LP,spotify:track:2mRwodUOATBk5spcUsEidB,trackdone,trackdone,True,False,False,False,185,12,2023,12-2023,18,Domingo
2023-12-03 18:29:06+00:00,android,ES,Por Deporte,Paulo Londra,Back To The Game,spotify:track:7EyGZtJuOckQfMDJL1PPrH,trackdone,unexpected-exit,True,False,False,False,1,12,2023,12-2023,18,Domingo
2023-12-03 18:32:06+00:00,android,ES,Por Deporte,Paulo Londra,Back To The Game,spotify:track:7EyGZtJuOckQfMDJL1PPrH,remote,fwdbtn,True,True,False,False,4,12,2023,12-2023,18,Domingo
2023-12-03 18:34:28+00:00,android,ES,Como Yo :(,Marshmello,Como Yo :(,spotify:track:01QPvRIYC5QG9E3khE6P9M,fwdbtn,trackdone,True,False,False,False,142,12,2023,12-2023,18,Domingo
2023-12-03 18:37:58+00:00,android,ES,Si por mi fuera,Beret,Prisma,spotify:track:3W87IIdSOE63W0Qyhy7r2b,trackdone,trackdone,True,False,False,False,209,12,2023,12-2023,18,Domingo
2023-12-03 18:40:10+00:00,android,ES,Universitaria,Quevedo,Universitaria,spotify:track:3durq4YUSFRaeoodpfHBmJ,trackdone,trackdone,True,False,False,False,133,12,2023,12-2023,18,Domingo
2023-12-03 18:43:34+00:00,android,ES,Tokyo,JHAYCO,Timelezz,spotify:track:1gYipuSzUpI6BENbGrgeid,trackdone,trackdone,True,False,False,False,202,12,2023,12-2023,18,Domingo
2023-12-03 18:46:12+00:00,android,ES,Soliá,Bad Bunny,YHLQMDLG,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,trackdone,trackdone,True,False,False,False,159,12,2023,12-2023,18,Domingo
2023-12-03 18:50:08+00:00,android,ES,Gato de Noche,Ñengo Flow,Gato de Noche,spotify:track:54ELExv56KCAB4UP9cOCzC,trackdone,trackdone,True,False,False,False,227,12,2023,12-2023,18,Domingo
2023-12-03 18:50:10+00:00,android,ES,No Se Va,Morat,Balas Perdidas,spotify:track:4khWEpnaijN0G1x019Uzdr,trackdone,fwdbtn,True,True,False,False,0,12,2023,12-2023,18,Domingo
2023-12-03 18:50:11+00:00,android,ES,qué le pasa conmigo?,Nicki Nicole,qué le pasa conmigo?,spotify:track:4TrYGTVgWOe2s3ZPn5qFTa,fwdbtn,backbtn,True,True,False,False,0,12,2023,12-2023,18,Domingo
2023-12-03 18:50:11+00:00,android,ES,Todo Contigo,Álvaro De Luna,Todo Contigo,spotify:track:4rQu72zFJz3qne1bnEkVSt,fwdbtn,fwdbtn,True,True,False,False,0,12,2023,12-2023,18,Domingo
2023-12-03 18:52:56+00:00,android,ES,Todo Contigo,Álvaro De Luna,Todo Contigo,spotify:track:4rQu72zFJz3qne1bnEkVSt,backbtn,trackdone,True,False,False,False,166,12,2023,12-2023,18,Domingo
2023-12-03 18:55:44+00:00,android,ES,qué le pasa conmigo?,Nicki Nicole,qué le pasa conmigo?,spotify:track:4TrYGTVgWOe2s3ZPn5qFTa,trackdone,trackdone,True,False,False,False,167,12,2023,12-2023,18,Domingo
2023-12-03 18:59:10+00:00,android,ES,Me Rehúso,Danny Ocean,Me Rehúso,spotify:track:6De0lHrwBfPfrhorm9q1Xl,trackdone,trackdone,True,False,False,False,206,12,2023,12-2023,18,Domingo
2023-12-03 19:02:42+00:00,android,ES,360 Remix,Marc Seguí,360 Remix,spotify:track:1v7Gzm6RKvgZbTPEoLALmu,trackdone,trackdone,True,False,False,False,212,12,2023,12-2023,19,Domingo
2023-12-03 19:07:07+00:00,android,ES,Tal Vez,Paulo Londra,Homerun,spotify:track:5jW3rF4URMdK7tO2xjS5EI,trackdone,trackdone,True,False,False,False,264,12,2023,12-2023,19,Domingo
2023-12-03 19:10:00+00:00,android,ES,TU AMIGO,Mora,MICRODOSIS,spotify:track:25EpqnbVRzegM4RxXlHhDW,trackdone,trackdone,True,False,False,False,173,12,2023,12-2023,19,Domingo
2023-12-03 19:13:47+00:00,android,ES,Cómo Le Digo,KHEA,Cómo Le Digo,spotify:track:0K0soSt52EhMS9FohRObdK,trackdone,trackdone,True,False,False,False,226,12,2023,12-2023,19,Domingo
2023-12-03 19:16:34+00:00,android,ES,Llamada Perdida,Morat,SI AYER FUERA HOY,spotify:track:7kmCsG11JE0slfXTj66FA5,trackdone,trackdone,True,False,False,False,166,12,2023,12-2023,19,Domingo
2023-12-03 19:16:45+00:00,android,ES,M.A (Mejores Amigos),BM,M.A (Mejores Amigos),spotify:track:61wAL7pFMMfvYv9SXIiYAB,trackdone,fwdbtn,True,True,False,False,11,12,2023,12-2023,19,Domingo
2023-12-03 19:19:19+00:00,android,ES,Dónde Estás,KHEA,Dónde Estás,spotify:track:71nkNlFUY4d9mBvTAyV9ig,fwdbtn,trackdone,True,False,False,False,154,12,2023,12-2023,19,Domingo
2023-12-03 19:21:49+00:00,android,ES,PASAJERO,Mora,ESTRELLA,spotify:track:1uFAI2C6r3YBQmXCAPGzZv,trackdone,trackdone,True,False,False,False,150,12,2023,12-2023,19,Domingo
2023-12-03 19:25:54+00:00,android,ES,Suelta,Jay Wheeler,Suelta,spotify:track:7kN7u1ZDOrNBKcEEGwGeDY,trackdone,trackdone,True,False,False,False,244,12,2023,12-2023,19,Domingo
2023-12-03 19:27:12+00:00,android,ES,Diez mil porqués,Beret,Inéditos,spotify:track:1N94ACjwdfczb42LO4dNc8,trackdone,fwdbtn,True,True,False,False,78,12,2023,12-2023,19,Domingo
2023-12-03 19:30:01+00:00,android,ES,Al Aire,Morat,Al Aire,spotify:track:02dsc9B5N8BFatjGcGhk1u,fwdbtn,trackdone,True,False,False,False,169,12,2023,12-2023,19,Domingo
2023-12-03 19:33:09+00:00,android,ES,23,Morat,23,spotify:track:03I0v50PLHMxgP5CjzCwt3,trackdone,trackdone,True,False,False,False,188,12,2023,12-2023,19,Domingo
2023-12-03 19:36:36+00:00,android,ES,Mejores Amigos,Yera,Mejores Amigos,spotify:track:7tQ24skemknA6PPh6gwFi1,trackdone,trackdone,True,False,False,False,205,12,2023,12-2023,19,Domingo
2023-12-03 19:39:38+00:00,android,ES,TO' BUENA VIBRA,Funzo & Baby Loud,TO' BUENA VIBRA,spotify:track:60TTPnPryHuaeTfJo32g7Q,trackdone,trackdone,True,False,False,False,183,12,2023,12-2023,19,Domingo
2023-12-03 19:42:04+00:00,android,ES,DONDE SE APRENDE A QUERER?,Mora,ESTRELLA,spotify:track:0sfk352FO8bJUjWjIsyzSR,trackdone,trackdone,True,False,False,False,144,12,2023,12-2023,19,Domingo
2023-12-03 19:46:10+00:00,android,ES,Buenos Genes,Rels B,Flakk Daniel's Lp,spotify:track:76NtMPMpA6fuUH4euMYZoD,trackdone,trackdone,True,False,False,False,245,12,2023,12-2023,19,Domingo
2023-12-03 19:49:23+00:00,android,ES,Buenas,Quevedo,Buenas,spotify:track:4sDpxaulErbJ9NBaJDC7cJ,trackdone,trackdone,True,False,False,False,193,12,2023,12-2023,19,Domingo
2023-12-03 19:53:10+00:00,android,ES,CÓMO SE SIENTE - Remix,JHAYCO,CÓMO SE SIENTE,spotify:track:2tFwfmceQa1Y6nRPhYbEtC,trackdone,trackdone,True,False,False,False,228,12,2023,12-2023,19,Domingo
2023-12-03 19:57:06+00:00,android,ES,La Bebe - Remix,Yng Lvcas,La Bebe,spotify:track:2UW7JaomAMuX9pZrjVpHAU,trackdone,trackdone,True,False,False,False,234,12,2023,12-2023,19,Domingo
2023-12-03 20:00:46+00:00,android,ES,Adrenalina,Pole.,Adrenalina,spotify:track:001hyVfKgE2R1a0TBXeLlV,trackdone,trackdone,True,False,False,False,220,12,2023,12-2023,20,Domingo
2023-12-03 20:02:52+00:00,android,ES,%,Hens,Hensito,spotify:track:0HRVOW42zn1Sn3HU0IFWyN,trackdone,trackdone,True,False,False,False,126,12,2023,12-2023,20,Domingo
2023-12-03 20:05:30+00:00,android,ES,Bajo La Mesa,Morat,Bajo La Mesa,spotify:track:7BEPdOI0neT6p7PnLViqmH,trackdone,trackdone,True,False,False,False,157,12,2023,12-2023,20,Domingo
2023-12-03 20:07:59+00:00,android,ES,Un Verano Sin Ti,Bad Bunny,Un Verano Sin Ti,spotify:track:18HOjcvTVV7W8YzBuOsAPS,trackdone,trackdone,True,False,False,False,148,12,2023,12-2023,20,Domingo
2023-12-03 20:11:00+00:00,android,ES,Si Me Tomo Una Cerveza,Migrantes,Si Me Tomo una Cerveza,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,trackdone,trackdone,True,False,False,False,182,12,2023,12-2023,20,Domingo
2023-12-03 20:13:37+00:00,android,ES,lo que hay x aquí,Rels B,lo que hay x aquí,spotify:track:5IlLm20JXhKbMtsH20NblC,trackdone,trackdone,True,False,False,False,155,12,2023,12-2023,20,Domingo
2023-12-03 20:15:44+00:00,android,ES,150 CANCIONES,Recycled J,CASANOVA,spotify:track:6Fx5b1F8B40zUFNHkAE38W,trackdone,trackdone,True,False,False,False,127,12,2023,12-2023,20,Domingo
2023-12-03 20:19:24+00:00,android,ES,Necio (feat. LIT killah),Paulo Londra,Back To The Game,spotify:track:4Bn4JToBJGy47OEqB4AWtq,trackdone,trackdone,True,False,False,False,219,12,2023,12-2023,20,Domingo
2023-12-03 20:35:11+00:00,android,ES,Nunca Estoy,C. Tangana,Nunca Estoy,spotify:track:6f4LYJwICqxoAILj82kwB0,trackdone,fwdbtn,True,True,False,False,153,12,2023,12-2023,20,Domingo
2023-12-03 20:41:14+00:00,android,ES,NO ME QUIERO CASAR,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:39L3LdlHS3gqB62HPWaJRg,fwdbtn,endplay,True,True,False,False,41,12,2023,12-2023,20,Domingo
2023-12-03 20:45:01+00:00,android,ES,NO ME QUIERO CASAR,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:39L3LdlHS3gqB62HPWaJRg,clickrow,trackdone,True,False,False,False,226,12,2023,12-2023,20,Domingo
2023-12-03 20:49:19+00:00,android,ES,SUPERNOVA,SAIKO,SUPERNOVA,spotify:track:0zY2rypOdM8xmsf4tUyafF,trackdone,trackdone,True,False,False,False,191,12,2023,12-2023,20,Domingo
2023-12-03 20:52:37+00:00,android,ES,Duele Pero Cura,EZVIT 810,Duele Pero Cura,spotify:track:5mfEWAwIKghcqLsBelYTzI,trackdone,fwdbtn,True,True,False,False,196,12,2023,12-2023,20,Domingo
2023-12-03 20:52:41+00:00,android,ES,Idiota,Morat,¿A Dónde Vamos?,spotify:track:0cS0bJ0oBylj3TFtz6x9pC,fwdbtn,fwdbtn,True,True,False,False,4,12,2023,12-2023,20,Domingo
2023-12-03 20:52:48+00:00,android,ES,No Se Va,Morat,Balas Perdidas,spotify:track:4khWEpnaijN0G1x019Uzdr,fwdbtn,fwdbtn,True,True,False,False,7,12,2023,12-2023,20,Domingo
2023-12-03 20:55:09+00:00,android,ES,Caile,Luar La L,L3tra,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,fwdbtn,trackdone,True,False,False,False,141,12,2023,12-2023,20,Domingo
2023-12-03 20:55:59+00:00,android,ES,PERO TÚ,KAROL G,MAÑANA SERÁ BONITO,spotify:track:1dw7qShk971xMD6r6mA4VN,trackdone,unexpected-exit-while-paused,True,False,False,False,48,12,2023,12-2023,20,Domingo
2023-12-04 07:19:13+00:00,android,ES,Efecto,Bad Bunny,Un Verano Sin Ti,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,fwdbtn,fwdbtn,True,True,False,False,207,12,2023,12-2023,7,Lunes
2023-12-04 07:23:44+00:00,android,ES,Lo jodiste,Babi,Lo jodiste,spotify:track:1Sedbo7kqP6PXnN5iKg183,fwdbtn,trackdone,True,False,False,False,271,12,2023,12-2023,7,Lunes
2023-12-04 07:25:18+00:00,android,ES,Siempre,3AM,Siempre,spotify:track:2BOfgAlexUSef23fFwkd1k,trackdone,trackdone,True,False,False,False,93,12,2023,12-2023,7,Lunes
2023-12-04 07:25:33+00:00,android,ES,DECIR ADIÓS,Cosculluela,DECIR ADIÓS,spotify:track:5bFc1kju7Jo86XRSJjDJvb,trackdone,unexpected-exit-while-paused,True,False,False,False,13,12,2023,12-2023,7,Lunes
2023-12-04 12:59:47+00:00,android,ES,Olvidarte,Poncelam,Olvidarte,spotify:track:0NgMsp1QMm4bVrGKltgwKh,fwdbtn,trackdone,True,False,False,False,215,12,2023,12-2023,12,Lunes
2023-12-04 13:02:29+00:00,android,ES,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",spotify:track:6VAS7m73rDopQe7BdrFMpD,trackdone,trackdone,True,False,False,False,160,12,2023,12-2023,13,Lunes
2023-12-04 13:05:49+00:00,android,ES,Los Domingos No Se Toman Decisiones,Pole.,Esta Vida Es Un Jaleo,spotify:track:7GtStBSL3KPXGRRysRizVx,trackdone,trackdone,True,False,False,False,201,12,2023,12-2023,13,Lunes
2023-12-04 13:08:01+00:00,android,ES,Respuesta Cero,Quevedo,Respuesta Cero,spotify:track:07piZvs54drv7466oPLTt0,trackdone,unexpected-exit-while-paused,True,False,False,False,131,12,2023,12-2023,13,Lunes
2023-12-04 19:11:30+00:00,android,ES,Respuesta Cero,Quevedo,Respuesta Cero,spotify:track:07piZvs54drv7466oPLTt0,appload,trackdone,True,False,False,False,205,12,2023,12-2023,19,Lunes
2023-12-04 19:12:04+00:00,android,ES,My Love,De La Ghetto,GZ,spotify:track:1TWkuY4nCVcqNgWQKHxFHA,trackdone,fwdbtn,True,True,False,False,33,12,2023,12-2023,19,Lunes
2023-12-04 19:14:43+00:00,android,ES,14 De Febrero,Feid,INTER SHIBUYA - LA MAFIA,spotify:track:2GZmcIwvFeu3NgKu1HJL4u,fwdbtn,trackdone,True,False,False,False,158,12,2023,12-2023,19,Lunes
2023-12-04 19:17:32+00:00,android,ES,Te Pintaron Pajaritos,Yandar & Yostin,Te Pintaron Pajaritos,spotify:track:4jY5SnGbpH6FdGCqVbhOD4,trackdone,trackdone,True,False,False,False,173,12,2023,12-2023,19,Lunes
2023-12-04 19:17:56+00:00,android,ES,Mátame,Beret,Mátame,spotify:track:6VA26TYfNOZmzXxoxoe1Qr,trackdone,fwdbtn,True,True,False,False,23,12,2023,12-2023,19,Lunes
2023-12-04 19:18:05+00:00,android,ES,Gato de Noche,Ñengo Flow,Gato de Noche,spotify:track:54ELExv56KCAB4UP9cOCzC,fwdbtn,fwdbtn,True,True,False,False,9,12,2023,12-2023,19,Lunes
2023-12-04 19:21:53+00:00,android,ES,Rockstar,Duki,Rockstar,spotify:track:3E4ZzO4ySupnYypDPXcc3D,fwdbtn,trackdone,True,False,False,False,112,12,2023,12-2023,19,Lunes
2023-12-04 19:22:48+00:00,android,ES,Rumbapop,Pole.,Esta Vida Es Un Jaleo,spotify:track:0Zk3lQr57uwse5BJZwosni,trackdone,unexpected-exit-while-paused,True,False,False,False,53,12,2023,12-2023,19,Lunes
2023-12-05 08:30:50+00:00,android,ES,Me Rehúso,Danny Ocean,Me Rehúso,spotify:track:6De0lHrwBfPfrhorm9q1Xl,appload,trackdone,True,False,False,False,206,12,2023,12-2023,8,Martes
2023-12-05 08:33:54+00:00,android,ES,Si No Estás,iñigo quintero,Si No Estás,spotify:track:2HafqoJbgXdtjwCOvNEF14,trackdone,trackdone,True,False,False,False,184,12,2023,12-2023,8,Martes
2023-12-05 08:37:17+00:00,android,ES,Barking,Ramz,Barking,spotify:track:2U5cq89GCnsR1yixKkC8d5,trackdone,trackdone,True,False,False,False,203,12,2023,12-2023,8,Martes
2023-12-05 08:40:22+00:00,android,ES,Como Siempre,Luani,Como Siempre,spotify:track:1ytwpkH8Yxaw7oZGDCkMeJ,trackdone,trackdone,True,False,False,False,185,12,2023,12-2023,8,Martes
2023-12-05 08:43:20+00:00,android,ES,Demons,Imagine Dragons,Night Visions,spotify:track:5qaEfEh1AtSdrdrByCP7qR,trackdone,trackdone,True,False,False,False,178,12,2023,12-2023,8,Martes
2023-12-05 08:46:18+00:00,android,ES,Un Ratito,Bad Bunny,Un Verano Sin Ti,spotify:track:5CzixCxDkRXX9mScCmah8O,trackdone,trackdone,True,False,False,False,177,12,2023,12-2023,8,Martes
2023-12-05 08:48:04+00:00,android,ES,Se Me Olvidó,Gera MX,Se Me Olvidó,spotify:track:6mDaKsBN1KHIBfeNXJwhZk,trackdone,fwdbtn,True,True,False,False,104,12,2023,12-2023,8,Martes
2023-12-05 08:51:18+00:00,android,ES,Lejos de Tí,Rels B,Flakk Daniel's Lp,spotify:track:30pCOQE19RvNmHq78Svlkm,fwdbtn,trackdone,True,False,False,False,195,12,2023,12-2023,8,Martes
2023-12-05 08:53:23+00:00,android,ES,Cazame,Maria Becerra,Animal,spotify:track:1GzNajZtxF1eUczzec5Ax2,trackdone,unexpected-exit-while-paused,True,False,False,False,124,12,2023,12-2023,8,Martes
2023-12-05 11:49:39+00:00,android,ES,MultiTU,Jader,MultiTU,spotify:track:1iQpc2G7SHy4eEWbY0vvYP,fwdbtn,trackdone,True,False,False,False,204,12,2023,12-2023,11,Martes
2023-12-05 11:51:32+00:00,android,ES,cómo dormiste?,Rels B,cómo dormiste?,spotify:track:3fjN3y5x4hN53rykAN2LHQ,trackdone,trackdone,True,False,False,False,113,12,2023,12-2023,11,Martes
2023-12-05 11:55:33+00:00,android,ES,BABY NUEVA,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:3NhstUmrlhaN1M6hP8zMbb,trackdone,trackdone,True,False,False,False,241,12,2023,12-2023,11,Martes
2023-12-05 11:58:50+00:00,android,ES,ELLA TIENE,NATHY PELUSO,ELLA TIENE,spotify:track:31YHWv22Lyv9iKBepk3guM,trackdone,trackdone,True,False,False,False,197,12,2023,12-2023,11,Martes
2023-12-05 12:01:52+00:00,android,ES,Pantera,Rvfv,Pantera,spotify:track:4qGr8HmRjhdRoUCnLf82eM,trackdone,trackdone,True,False,False,False,181,12,2023,12-2023,12,Martes
2023-12-05 12:02:11+00:00,android,ES,no es q no te quiera,Candela Gómez,no es q no te quiera,spotify:track:2e5J7PKRE7cOfoQRRQh89B,trackdone,fwdbtn,True,True,False,False,17,12,2023,12-2023,12,Martes
2023-12-05 12:05:11+00:00,android,ES,VISTA AL MAR,Quevedo,VISTA AL MAR,spotify:track:7iwJOi3hlMqZt6pj1sQOBj,fwdbtn,trackdone,True,False,False,False,181,12,2023,12-2023,12,Martes
2023-12-05 12:07:23+00:00,android,ES,lady madrizZz,céro,lady madrizZz,spotify:track:3CqTTiYyJRJNmuxZcww8BP,trackdone,trackdone,True,False,False,False,131,12,2023,12-2023,12,Martes
2023-12-05 12:10:40+00:00,android,ES,Hey Mor,Ozuna,OzuTochi,spotify:track:1zsPaEkglFvxjAhrM8yhpr,trackdone,trackdone,True,False,False,False,197,12,2023,12-2023,12,Martes
